order_date,customer_name,product_name,quantity,unit_price,total_amount,region
2024-03-17,Accenture,CRM Software,9,2317,20853,Leeds
2024-12-26,EY,AI Platform,3,2792,8376,Manchester
2024-07-03,Barclays,Analytics Dashboard,9,2857,25713,Leeds
2025-10-17,EY,AI Platform,6,4027,24162,Birmingham
2025-10-31,Amazon,Cloud Suite,2,4673,9346,Leeds
2024-09-29,TCS,Analytics Dashboard,2,4243,8486,Edinburgh
2024-04-22,Microsoft,AI Platform,9,3757,33813,Birmingham
2024-08-14,TCS,Cloud Suite,1,3991,3991,Leeds
2024-06-09,Deloitte,Cloud Suite,7,943,6601,Manchester
2024-01-30,Amazon,CRM Software,7,739,5173,Edinburgh
2025-08-12,Deloitte,Data Warehouse,8,2816,22528,Leeds
2024-11-30,Microsoft,CRM Software,4,533,2132,Leeds
2025-01-20,Amazon,Cloud Suite,3,875,2625,Leeds
2025-08-09,Accenture,Cloud Suite,7,4504,31528,London
2024-11-03,PwC,CRM Software,2,2365,4730,Manchester
2025-02-25,TCS,Data Warehouse,5,2016,10080,Manchester
2024-11-12,HSBC,Cloud Suite,2,2562,5124,London
2025-11-07,Google,Data Warehouse,2,4630,9260,Manchester
2025-04-15,PwC,Data Warehouse,8,3399,27192,Leeds
2025-11-24,Google,AI Platform,3,2211,6633,Birmingham
2025-02-19,Google,AI Platform,3,2897,8691,London
2024-02-11,Barclays,Data Warehouse,1,1419,1419,London
2025-04-29,Microsoft,Data Warehouse,2,3608,7216,Birmingham
2025-09-26,PwC,AI Platform,6,2372,14232,Birmingham
2025-07-09,EY,AI Platform,6,3873,23238,Birmingham
2024-09-23,Infosys,CRM Software,5,893,4465,Manchester
2025-10-09,Google,Data Warehouse,8,2410,19280,Manchester
2025-05-25,Amazon,CRM Software,7,4814,33698,London
2025-09-12,Deloitte,Cloud Suite,3,2654,7962,Edinburgh
2025-08-31,EY,CRM Software,8,3353,26824,Edinburgh
2024-03-21,TCS,AI Platform,3,845,2535,Birmingham
2025-11-29,Microsoft,CRM Software,3,806,2418,Leeds
2025-09-24,EY,Analytics Dashboard,5,2264,11320,Leeds
2024-05-31,EY,Cloud Suite,6,4550,27300,London
2025-01-23,Amazon,Cloud Suite,7,2344,16408,Manchester
2024-03-12,Infosys,CRM Software,6,1543,9258,Manchester
2025-05-17,PwC,CRM Software,5,809,4045,Leeds
2025-03-14,Google,Data Warehouse,2,1294,2588,Birmingham
2024-08-12,KPMG,Cloud Suite,9,2351,21159,London
2024-09-30,EY,Analytics Dashboard,1,787,787,Leeds
2024-10-09,EY,AI Platform,1,4068,4068,London
2025-04-28,Deloitte,Cloud Suite,4,3082,12328,Manchester
2024-11-23,Google,AI Platform,6,3913,23478,Leeds
2024-01-23,Amazon,Analytics Dashboard,3,1057,3171,London
2025-10-20,Google,Analytics Dashboard,9,4673,42057,Manchester
2024-08-28,KPMG,Analytics Dashboard,5,1947,9735,Leeds
2024-01-27,KPMG,AI Platform,7,3371,23597,Birmingham
2025-01-17,Microsoft,Cloud Suite,8,3036,24288,Leeds
2025-08-05,KPMG,AI Platform,7,2007,14049,Leeds
2024-09-16,Amazon,Data Warehouse,8,4242,33936,Manchester
2025-03-13,Microsoft,CRM Software,4,3237,12948,Birmingham
2024-04-29,Amazon,Data Warehouse,4,3848,15392,Manchester
2024-10-21,HSBC,Data Warehouse,8,571,4568,Leeds
2025-04-13,TCS,Analytics Dashboard,1,2748,2748,London
2025-09-02,EY,CRM Software,7,2175,15225,Birmingham
2025-07-13,Barclays,Analytics Dashboard,8,2418,19344,London
2024-02-21,Deloitte,Cloud Suite,8,2572,20576,Manchester
2025-04-01,Barclays,Analytics Dashboard,5,2050,10250,Manchester
2025-01-12,Infosys,Cloud Suite,3,2531,7593,Manchester
2024-12-29,Deloitte,Data Warehouse,3,2594,7782,Leeds
2024-04-04,Amazon,AI Platform,2,867,1734,London
2024-08-15,KPMG,Data Warehouse,5,2728,13640,Edinburgh
2025-08-19,Infosys,Analytics Dashboard,7,3174,22218,Manchester
2025-03-10,Infosys,Analytics Dashboard,8,1895,15160,Birmingham
2024-12-27,HSBC,Data Warehouse,9,3131,28179,Birmingham
2024-08-18,Microsoft,CRM Software,5,1959,9795,London
2025-02-25,Microsoft,Cloud Suite,7,1680,11760,Edinburgh
2024-06-09,KPMG,Cloud Suite,3,3928,11784,Edinburgh
2025-11-15,Microsoft,CRM Software,2,4964,9928,Birmingham
2024-04-17,EY,Data Warehouse,5,792,3960,Birmingham
2024-06-23,Infosys,Analytics Dashboard,6,2991,17946,Edinburgh
2025-03-03,PwC,CRM Software,2,927,1854,Manchester
2024-04-16,EY,Analytics Dashboard,6,4492,26952,London
2025-04-12,Accenture,CRM Software,9,1395,12555,Manchester
2025-05-12,HSBC,AI Platform,8,2792,22336,Leeds
2024-12-27,KPMG,Data Warehouse,9,2933,26397,Birmingham
2025-08-15,EY,CRM Software,7,4611,32277,London
2024-02-14,Deloitte,Analytics Dashboard,6,3807,22842,Edinburgh
2024-04-14,Accenture,Cloud Suite,3,2488,7464,Manchester
2025-10-06,Amazon,Analytics Dashboard,4,4084,16336,Leeds
2024-08-27,Accenture,Cloud Suite,7,2573,18011,Leeds
2025-02-12,Deloitte,AI Platform,8,3321,26568,Leeds
2025-10-31,Barclays,Analytics Dashboard,6,1522,9132,Leeds
2025-03-25,HSBC,Analytics Dashboard,7,1559,10913,London
2024-01-28,TCS,Analytics Dashboard,8,4082,32656,Birmingham
2024-10-12,Barclays,Cloud Suite,2,4912,9824,London
2024-12-03,PwC,Data Warehouse,2,2556,5112,London
2025-12-25,Deloitte,CRM Software,8,2075,16600,Birmingham
2024-04-17,HSBC,AI Platform,7,3392,23744,Edinburgh
2024-02-18,Deloitte,Cloud Suite,7,692,4844,London
2025-04-07,EY,CRM Software,2,3025,6050,Leeds
2025-10-14,Microsoft,Cloud Suite,3,610,1830,Leeds
2024-02-19,Barclays,Data Warehouse,4,3914,15656,Manchester
2025-08-28,Amazon,AI Platform,4,4611,18444,Manchester
2024-03-12,KPMG,Data Warehouse,1,3527,3527,Birmingham
2024-06-16,Amazon,Data Warehouse,9,4214,37926,Edinburgh
2024-04-11,Barclays,Cloud Suite,8,4377,35016,Leeds
2025-04-22,Microsoft,Analytics Dashboard,7,3862,27034,London
2025-11-03,Barclays,Cloud Suite,9,4111,36999,Leeds
2024-10-20,TCS,CRM Software,1,505,505,London
2024-09-27,TCS,Analytics Dashboard,3,1025,3075,Manchester
2024-06-05,EY,Cloud Suite,3,4991,14973,Manchester
2025-10-18,PwC,Cloud Suite,6,3292,19752,Birmingham
2025-06-16,PwC,CRM Software,5,1736,8680,Leeds
2025-11-14,Google,CRM Software,7,3720,26040,Leeds
2024-08-13,Accenture,Analytics Dashboard,9,3308,29772,London
2025-07-03,TCS,AI Platform,8,4582,36656,Birmingham
2024-08-28,KPMG,Analytics Dashboard,2,2570,5140,Leeds
2025-08-20,Infosys,Cloud Suite,8,4770,38160,Leeds
2025-04-05,Deloitte,Data Warehouse,4,4311,17244,Leeds
2025-07-10,KPMG,Data Warehouse,7,1431,10017,Birmingham
2025-01-24,PwC,Analytics Dashboard,4,4392,17568,London
2024-02-07,EY,Analytics Dashboard,7,3064,21448,Leeds
2024-05-02,Amazon,Analytics Dashboard,2,3785,7570,Birmingham
2025-02-26,Accenture,Analytics Dashboard,4,4506,18024,Edinburgh
2025-09-25,Barclays,Analytics Dashboard,6,853,5118,Birmingham
2025-04-17,Microsoft,AI Platform,9,2047,18423,Birmingham
2024-04-18,Google,AI Platform,2,2017,4034,Edinburgh
2025-02-16,Barclays,AI Platform,9,690,6210,Edinburgh
2024-05-21,HSBC,AI Platform,8,3738,29904,Birmingham
2025-03-14,Microsoft,AI Platform,7,1030,7210,Manchester
2025-07-15,Microsoft,AI Platform,3,1009,3027,Birmingham
2024-11-05,Infosys,Cloud Suite,1,3945,3945,Leeds
2025-03-07,EY,AI Platform,3,3028,9084,Birmingham
2025-06-02,Google,Analytics Dashboard,5,2404,12020,Birmingham
2024-07-04,Microsoft,Cloud Suite,2,3869,7738,Birmingham
2025-05-14,Deloitte,Data Warehouse,5,3825,19125,Birmingham
2025-05-20,KPMG,CRM Software,6,4874,29244,Birmingham
2025-03-21,Deloitte,Data Warehouse,3,2092,6276,London
2025-02-10,TCS,AI Platform,8,4316,34528,Edinburgh
2025-12-20,Microsoft,AI Platform,1,4146,4146,Edinburgh
2024-03-13,Google,AI Platform,1,2556,2556,Leeds
2025-12-10,TCS,CRM Software,8,526,4208,Leeds
2024-07-21,HSBC,Cloud Suite,3,511,1533,Birmingham
2024-01-30,HSBC,CRM Software,6,679,4074,Edinburgh
2024-04-21,Barclays,Data Warehouse,5,2524,12620,Birmingham
2024-05-25,Amazon,CRM Software,6,2019,12114,Leeds
2025-09-16,EY,AI Platform,1,1416,1416,London
2024-12-04,Google,Data Warehouse,3,3790,11370,Birmingham
2025-02-26,EY,Data Warehouse,7,2574,18018,Manchester
2024-08-10,KPMG,Data Warehouse,8,3757,30056,Edinburgh
2024-02-10,Amazon,Data Warehouse,9,3250,29250,Edinburgh
2025-06-27,KPMG,Cloud Suite,6,1109,6654,Leeds
2024-11-07,Infosys,Data Warehouse,6,3732,22392,Leeds
2024-03-11,Microsoft,AI Platform,2,3623,7246,Edinburgh
2024-10-19,Accenture,Data Warehouse,1,2073,2073,Birmingham
2025-01-14,Google,Data Warehouse,3,2904,8712,Birmingham
2025-11-28,Amazon,AI Platform,6,2990,17940,Leeds
2024-10-12,EY,Data Warehouse,2,4119,8238,Edinburgh
2025-05-04,KPMG,AI Platform,1,4627,4627,Manchester
2024-02-12,Barclays,CRM Software,3,1870,5610,London
2025-09-04,HSBC,Analytics Dashboard,4,684,2736,Leeds
2025-07-01,EY,Cloud Suite,9,2625,23625,Manchester
2024-09-20,Microsoft,Data Warehouse,7,2029,14203,London
2025-05-26,Barclays,Data Warehouse,2,1697,3394,Edinburgh
2024-01-16,HSBC,Cloud Suite,4,3820,15280,London
2025-11-24,Infosys,AI Platform,4,3892,15568,Manchester
2024-08-08,Deloitte,AI Platform,6,1289,7734,London
2025-10-20,Amazon,Cloud Suite,5,1518,7590,Manchester
2024-06-15,Infosys,Cloud Suite,9,1274,11466,Leeds
2024-12-22,EY,Data Warehouse,4,4829,19316,Manchester
2025-01-15,Accenture,Cloud Suite,1,2792,2792,Manchester
2025-09-15,Infosys,AI Platform,7,2211,15477,Manchester
2024-09-04,Barclays,AI Platform,6,4618,27708,London
2024-01-27,Microsoft,CRM Software,1,4167,4167,Birmingham
2024-04-01,PwC,Data Warehouse,7,2843,19901,London
2024-02-28,Google,AI Platform,1,4451,4451,Manchester
2024-03-02,Microsoft,AI Platform,2,2803,5606,Leeds
2025-12-06,Infosys,CRM Software,5,1323,6615,Leeds
2025-02-15,Amazon,Data Warehouse,4,3749,14996,Birmingham
2024-01-17,Google,CRM Software,3,4442,13326,Manchester
2025-05-02,KPMG,Analytics Dashboard,9,729,6561,Manchester
2024-06-26,Amazon,Cloud Suite,8,2113,16904,London
2024-03-22,Accenture,AI Platform,4,3645,14580,Manchester
2025-09-26,Microsoft,Cloud Suite,8,4788,38304,London
2025-08-05,Amazon,CRM Software,2,4463,8926,Birmingham
2025-01-04,Amazon,AI Platform,3,1395,4185,Birmingham
2025-07-17,PwC,AI Platform,5,2560,12800,Birmingham
2024-12-05,Deloitte,Cloud Suite,8,4907,39256,Edinburgh
2024-04-13,PwC,Data Warehouse,7,1672,11704,London
2024-02-11,Accenture,Cloud Suite,4,948,3792,London
2025-03-12,PwC,CRM Software,5,4001,20005,Edinburgh
2024-04-13,Deloitte,Analytics Dashboard,7,1604,11228,London
2025-07-02,Amazon,Cloud Suite,2,1070,2140,London
2024-08-27,Barclays,CRM Software,5,1298,6490,Leeds
2025-09-02,Barclays,CRM Software,4,3871,15484,Manchester
2024-02-15,KPMG,CRM Software,3,3580,10740,Birmingham
2025-12-15,Amazon,Cloud Suite,9,4679,42111,Birmingham
2024-01-21,Accenture,CRM Software,9,2096,18864,Edinburgh
2025-11-10,Infosys,AI Platform,5,1629,8145,London
2024-05-01,Barclays,Data Warehouse,5,4196,20980,Manchester
2024-03-10,Infosys,Cloud Suite,7,2389,16723,Leeds
2024-08-30,TCS,Analytics Dashboard,2,2855,5710,Edinburgh
2025-05-20,Amazon,Analytics Dashboard,3,3262,9786,Birmingham
2024-08-10,HSBC,Data Warehouse,2,3063,6126,Manchester
2024-11-02,EY,Data Warehouse,9,558,5022,Edinburgh
2025-07-06,Barclays,CRM Software,3,3698,11094,Edinburgh
2025-02-02,PwC,CRM Software,5,1441,7205,London
2024-09-19,Barclays,CRM Software,4,1339,5356,Manchester
2024-12-25,Deloitte,Cloud Suite,1,2150,2150,Edinburgh
2024-08-09,Barclays,Data Warehouse,7,4389,30723,Manchester
2025-01-20,KPMG,CRM Software,9,888,7992,Birmingham
2024-09-17,Infosys,CRM Software,1,1559,1559,Birmingham
2024-10-04,KPMG,AI Platform,9,4612,41508,Manchester
2025-04-20,Amazon,Cloud Suite,3,928,2784,Manchester
2024-02-27,KPMG,AI Platform,7,3069,21483,Edinburgh
2024-03-23,TCS,Analytics Dashboard,6,2167,13002,Edinburgh
2025-05-13,KPMG,CRM Software,3,1447,4341,Leeds
2025-04-16,PwC,Data Warehouse,3,1643,4929,Leeds
2024-03-06,Accenture,CRM Software,2,3217,6434,Birmingham
2024-09-02,Microsoft,Data Warehouse,1,4324,4324,Manchester
2025-05-26,KPMG,Analytics Dashboard,7,4486,31402,London
2024-06-28,EY,Data Warehouse,6,3576,21456,London
2025-09-11,Google,CRM Software,5,3504,17520,Birmingham
2025-03-14,Infosys,CRM Software,8,1804,14432,Manchester
2024-04-24,TCS,Data Warehouse,2,4794,9588,Leeds
2024-02-19,TCS,Cloud Suite,2,4626,9252,Leeds
2024-11-28,EY,AI Platform,2,3082,6164,Manchester
2024-04-06,Barclays,Analytics Dashboard,3,1968,5904,Leeds
2024-02-24,PwC,Analytics Dashboard,7,1781,12467,Edinburgh
2024-08-07,Accenture,Data Warehouse,5,2913,14565,London
2025-04-03,Google,Cloud Suite,1,2558,2558,Manchester
2025-05-21,PwC,Cloud Suite,9,591,5319,London
2024-11-26,PwC,Data Warehouse,1,1454,1454,Edinburgh
2025-07-07,KPMG,Data Warehouse,2,1029,2058,Edinburgh
2024-08-30,HSBC,Data Warehouse,2,2097,4194,Manchester
2025-11-20,Barclays,Data Warehouse,6,4330,25980,London
2025-06-17,Infosys,Analytics Dashboard,1,4555,4555,Leeds
2025-08-30,Accenture,Cloud Suite,4,2455,9820,Leeds
2024-11-29,Accenture,Data Warehouse,6,2172,13032,Edinburgh
2025-07-26,Accenture,Data Warehouse,9,1932,17388,Edinburgh
2025-09-18,Infosys,AI Platform,4,4354,17416,Edinburgh
2024-03-23,Google,Analytics Dashboard,3,1860,5580,Manchester
2025-02-06,Infosys,Cloud Suite,7,1078,7546,Birmingham
2024-05-25,Amazon,Analytics Dashboard,4,986,3944,Manchester
2025-10-22,Google,Data Warehouse,7,1738,12166,Leeds
2025-01-06,Deloitte,Data Warehouse,3,4407,13221,London
2025-08-13,Amazon,AI Platform,6,2694,16164,Leeds
2025-07-28,Deloitte,Analytics Dashboard,6,832,4992,Leeds
2025-02-01,Barclays,Data Warehouse,4,2271,9084,Birmingham
2024-06-14,Infosys,Cloud Suite,4,4700,18800,Manchester
2024-02-10,Amazon,Data Warehouse,5,820,4100,London
2025-06-13,Deloitte,CRM Software,2,2019,4038,Manchester
2025-01-16,EY,AI Platform,7,504,3528,Manchester
2024-05-24,Google,AI Platform,6,4720,28320,Edinburgh
2025-06-10,KPMG,Cloud Suite,9,552,4968,Edinburgh
2025-05-17,Barclays,Cloud Suite,1,4371,4371,Edinburgh
2025-03-27,TCS,Analytics Dashboard,2,3789,7578,Manchester
2025-06-10,EY,Cloud Suite,4,838,3352,London
2025-12-11,Infosys,Data Warehouse,3,3233,9699,London
2024-02-05,HSBC,Analytics Dashboard,2,1030,2060,Leeds
2024-01-23,Microsoft,AI Platform,7,2396,16772,Leeds
2024-09-09,PwC,Analytics Dashboard,8,507,4056,Edinburgh
2025-12-02,PwC,Data Warehouse,4,1017,4068,London
2024-01-31,Barclays,Analytics Dashboard,3,4982,14946,Leeds
2025-01-04,Deloitte,Analytics Dashboard,1,1464,1464,Leeds
2024-10-26,Microsoft,Data Warehouse,9,2387,21483,Edinburgh
2025-04-29,Microsoft,Data Warehouse,5,4104,20520,Leeds
2025-03-10,HSBC,Analytics Dashboard,5,2425,12125,London
2025-03-24,TCS,Cloud Suite,6,3913,23478,Manchester
2025-07-21,Infosys,Analytics Dashboard,6,505,3030,Leeds
2025-02-08,KPMG,Cloud Suite,8,4605,36840,Manchester
2024-05-30,TCS,AI Platform,5,1578,7890,London
2025-06-29,Amazon,Data Warehouse,3,2569,7707,London
2024-05-28,EY,Analytics Dashboard,2,4563,9126,Edinburgh
2025-01-29,KPMG,CRM Software,4,3223,12892,Leeds
2024-07-20,Microsoft,AI Platform,5,1986,9930,Manchester
2024-09-27,Deloitte,Data Warehouse,4,2032,8128,Birmingham
2025-09-21,Amazon,Analytics Dashboard,9,1960,17640,Manchester
2024-01-08,Microsoft,Analytics Dashboard,6,2993,17958,Leeds
2024-10-30,EY,CRM Software,8,3956,31648,Leeds
2024-07-16,EY,CRM Software,5,1189,5945,Manchester
2024-12-05,TCS,CRM Software,5,4881,24405,London
2024-03-26,KPMG,CRM Software,6,1102,6612,London
2024-12-14,TCS,CRM Software,4,1861,7444,Manchester
2025-03-12,Google,CRM Software,1,4356,4356,Edinburgh
2024-06-26,Microsoft,Analytics Dashboard,1,805,805,Manchester
2025-08-24,Google,Data Warehouse,8,1965,15720,Edinburgh
2024-07-18,PwC,CRM Software,7,3170,22190,Manchester
2025-08-25,Deloitte,AI Platform,7,2848,19936,Birmingham
2024-11-02,HSBC,Analytics Dashboard,6,2117,12702,Birmingham
2024-09-18,PwC,CRM Software,9,1011,9099,Birmingham
2025-12-17,Barclays,Analytics Dashboard,5,3976,19880,Birmingham
2025-12-02,Barclays,AI Platform,9,4840,43560,London
2024-10-21,Google,CRM Software,1,4812,4812,Birmingham
2025-08-03,PwC,AI Platform,3,3394,10182,Leeds
2024-11-06,TCS,Analytics Dashboard,5,1955,9775,Edinburgh
2024-05-01,TCS,Analytics Dashboard,7,1814,12698,Leeds
2025-06-02,KPMG,Cloud Suite,3,1817,5451,Edinburgh
2024-12-25,Accenture,Cloud Suite,7,4487,31409,Manchester
2024-02-19,EY,Analytics Dashboard,6,3112,18672,Edinburgh
2024-03-06,Microsoft,CRM Software,2,2290,4580,London
2024-05-16,Deloitte,AI Platform,6,1588,9528,Manchester
2024-05-11,EY,Cloud Suite,8,4069,32552,Birmingham
2024-07-10,EY,AI Platform,1,1487,1487,Edinburgh
2025-08-21,Microsoft,CRM Software,8,1629,13032,Birmingham
2024-04-13,Amazon,Cloud Suite,3,2434,7302,Edinburgh
2024-03-21,Microsoft,Cloud Suite,1,530,530,Edinburgh
2025-12-04,HSBC,AI Platform,9,1450,13050,Birmingham
2025-06-12,Barclays,Analytics Dashboard,1,2423,2423,Edinburgh
2024-05-24,TCS,Cloud Suite,8,4398,35184,Manchester
2024-12-16,Infosys,Analytics Dashboard,8,831,6648,Leeds
2024-03-15,EY,Analytics Dashboard,1,2830,2830,Birmingham
2024-01-30,Amazon,CRM Software,6,2340,14040,Leeds
2025-12-04,PwC,Analytics Dashboard,8,4591,36728,Leeds
2025-12-27,Infosys,Cloud Suite,7,733,5131,Manchester
2025-10-05,Infosys,Analytics Dashboard,3,4633,13899,London
2025-04-06,Deloitte,CRM Software,1,1061,1061,Manchester
2024-10-24,HSBC,Cloud Suite,4,2177,8708,Birmingham
2024-10-11,TCS,Data Warehouse,2,4341,8682,Birmingham
2024-09-29,Accenture,Cloud Suite,6,1094,6564,Manchester
2025-07-18,Deloitte,CRM Software,4,1996,7984,Leeds
2025-11-01,KPMG,Analytics Dashboard,5,2495,12475,Manchester
2024-04-04,Barclays,Data Warehouse,7,898,6286,Manchester
2024-05-10,Google,Data Warehouse,8,794,6352,Manchester
2024-06-17,Barclays,Analytics Dashboard,4,753,3012,London
2024-10-23,EY,Cloud Suite,4,4107,16428,London
2024-07-11,Deloitte,CRM Software,8,2876,23008,Birmingham
2025-01-12,TCS,CRM Software,3,584,1752,Manchester
2025-07-24,EY,Cloud Suite,7,2871,20097,Edinburgh
2024-08-16,TCS,Data Warehouse,4,1226,4904,Edinburgh
2025-09-16,Amazon,AI Platform,6,818,4908,Manchester
2025-03-07,EY,CRM Software,6,3558,21348,Edinburgh
2024-02-03,Google,Analytics Dashboard,1,1329,1329,Birmingham
2024-12-30,Google,AI Platform,8,2358,18864,Edinburgh
2025-03-09,Accenture,AI Platform,5,1755,8775,Leeds
2024-07-10,EY,Data Warehouse,2,4564,9128,Leeds
2024-06-15,TCS,AI Platform,9,1679,15111,Manchester
2024-04-04,Deloitte,CRM Software,7,2045,14315,Birmingham
2024-04-25,PwC,Data Warehouse,9,4288,38592,Manchester
2025-01-06,Microsoft,CRM Software,1,655,655,Edinburgh
2025-05-22,Deloitte,Data Warehouse,5,2603,13015,Leeds
2024-08-13,EY,Analytics Dashboard,4,1296,5184,Manchester
2024-06-05,Google,AI Platform,2,611,1222,Birmingham
2024-05-17,Amazon,Data Warehouse,3,660,1980,Manchester
2025-08-12,Barclays,CRM Software,1,2415,2415,Leeds
2024-10-29,Barclays,Cloud Suite,6,1500,9000,Birmingham
2024-10-05,Infosys,Cloud Suite,2,4330,8660,Birmingham
2024-04-19,TCS,Analytics Dashboard,7,784,5488,Edinburgh
2024-04-22,Accenture,Data Warehouse,7,4384,30688,Manchester
2025-12-05,KPMG,Cloud Suite,8,4267,34136,London
2025-12-21,TCS,Cloud Suite,4,3129,12516,Edinburgh
2024-02-03,PwC,Cloud Suite,4,2143,8572,Manchester
2025-02-26,EY,Cloud Suite,9,3042,27378,Leeds
2025-10-02,EY,Cloud Suite,9,4803,43227,Edinburgh
2024-12-04,EY,Cloud Suite,1,3674,3674,London
2025-07-10,EY,AI Platform,5,4773,23865,Edinburgh
2024-03-12,HSBC,AI Platform,9,2182,19638,Edinburgh
2025-01-08,Barclays,Data Warehouse,3,3039,9117,Edinburgh
2025-11-16,Accenture,AI Platform,8,538,4304,Leeds
2025-10-04,PwC,Cloud Suite,9,1936,17424,Manchester
2025-03-21,EY,Analytics Dashboard,7,3226,22582,Edinburgh
2024-06-11,KPMG,Data Warehouse,4,3662,14648,Edinburgh
2024-12-30,Barclays,AI Platform,5,1015,5075,Birmingham
2024-08-28,Barclays,CRM Software,8,606,4848,Birmingham
2024-06-10,Infosys,CRM Software,4,3644,14576,Edinburgh
2024-08-30,Barclays,Analytics Dashboard,5,2937,14685,Leeds
2025-02-19,Accenture,CRM Software,9,3414,30726,Manchester
2025-02-18,Google,AI Platform,9,4013,36117,Edinburgh
2025-10-11,Google,Cloud Suite,1,2199,2199,Leeds
2025-02-03,KPMG,Cloud Suite,7,3390,23730,London
2025-12-02,TCS,AI Platform,6,4128,24768,Manchester
2024-02-01,Microsoft,Analytics Dashboard,8,2621,20968,Manchester
2025-02-23,Amazon,Data Warehouse,2,1836,3672,Manchester
2024-12-04,KPMG,CRM Software,4,4880,19520,London
2024-09-22,Infosys,CRM Software,9,1327,11943,Leeds
2025-11-01,HSBC,Data Warehouse,9,2465,22185,Edinburgh
2025-01-14,Accenture,Analytics Dashboard,4,4852,19408,London
2024-05-24,KPMG,Cloud Suite,6,4586,27516,Birmingham
2024-12-02,PwC,Cloud Suite,8,1100,8800,Edinburgh
2025-02-21,Accenture,AI Platform,4,1032,4128,Edinburgh
2024-12-23,Accenture,Data Warehouse,9,4988,44892,Leeds
2025-02-13,Amazon,CRM Software,5,2879,14395,Manchester
2025-06-15,Amazon,CRM Software,3,3038,9114,Birmingham
2025-11-05,Deloitte,Cloud Suite,7,3157,22099,Edinburgh
2025-05-22,EY,Cloud Suite,8,3978,31824,London
2024-04-07,KPMG,Data Warehouse,3,3329,9987,Manchester
2025-09-15,Infosys,AI Platform,1,1900,1900,Manchester
2024-04-26,HSBC,Data Warehouse,3,3751,11253,Manchester
2024-06-29,HSBC,CRM Software,1,4757,4757,Leeds
2024-06-29,HSBC,CRM Software,2,4616,9232,Birmingham
2024-09-16,KPMG,Data Warehouse,9,1451,13059,Edinburgh
2025-12-23,Deloitte,AI Platform,6,1350,8100,Leeds
2024-09-13,Microsoft,AI Platform,5,2562,12810,Manchester
2024-10-30,Google,AI Platform,4,3347,13388,Leeds
2025-03-30,Amazon,AI Platform,2,1833,3666,Manchester
2025-01-27,EY,CRM Software,7,2272,15904,Birmingham
2024-02-20,Microsoft,AI Platform,3,4482,13446,Leeds
2024-12-28,HSBC,Cloud Suite,2,2786,5572,Manchester
2025-05-31,EY,CRM Software,6,3594,21564,Edinburgh
2024-10-02,TCS,Data Warehouse,9,3800,34200,Leeds
2024-06-24,TCS,AI Platform,1,3204,3204,Leeds
2024-01-14,PwC,Analytics Dashboard,3,605,1815,Manchester
2024-07-14,Deloitte,AI Platform,8,4811,38488,Edinburgh
2024-09-16,Barclays,CRM Software,3,4430,13290,Edinburgh
2025-04-28,PwC,Data Warehouse,6,4974,29844,Leeds
2025-11-22,Microsoft,Cloud Suite,8,4242,33936,Leeds
2024-04-09,EY,Analytics Dashboard,4,611,2444,Edinburgh
2024-06-13,Accenture,Cloud Suite,2,3165,6330,Manchester
2025-11-09,Accenture,CRM Software,1,2188,2188,Manchester
2025-02-19,Deloitte,AI Platform,8,4582,36656,Leeds
2024-01-15,PwC,AI Platform,8,3026,24208,Edinburgh
2025-01-12,EY,Cloud Suite,8,3739,29912,Leeds
2024-03-10,Microsoft,AI Platform,1,2764,2764,Manchester
2025-06-27,Deloitte,Analytics Dashboard,4,1808,7232,Manchester
2025-06-25,Accenture,Data Warehouse,3,4516,13548,Edinburgh
2025-07-23,Microsoft,Data Warehouse,9,3295,29655,Birmingham
2025-02-02,Deloitte,Cloud Suite,1,3495,3495,Manchester
2024-06-17,TCS,Data Warehouse,4,3068,12272,London
2024-10-15,EY,Data Warehouse,1,4073,4073,Manchester
